Id,Label,timeset,pageranks
facade.n.02,,,0.000009
exaggeration.n.03,,,0.000004
understatement.n.01,,,0.000003
snow_job.n.01,,,0.000003
pretense.n.02,,,0.000011
bluff.n.02,,,0.000003
pretext.n.01,,,0.000005
putoff.n.01,,,0.000004
hypocrisy.n.01,,,0.000005
crocodile_tears.n.01,,,0.00001
subterfuge.n.01,,,0.000006
trickery.n.01,,,0.000021
fraudulence.n.01,,,0.000005
evasion.n.01,,,0.000004
circumlocution.n.02,,,0.000005
hedge.n.03,,,0.000005
interest.n.05,,,0.000009
quibble.n.01,,,0.000008
fine_print.n.01,,,0.000004
reservation.n.02,,,0.000007
cautious_statement.n.01,,,0.000004
comment.n.02,,,0.000005
midrash.n.01,,,0.000003
note.n.07,,,0.000005
citation.n.03,,,0.000011
footnote.n.01,,,0.000005
nota_bene.n.01,,,0.000012
postscript.n.01,,,0.000008
photo_credit.n.01,,,0.000003
cross-reference.n.01,,,0.000006
remark.n.01,,,0.000008
gambit.n.01,,,0.000004
fatwah.n.01,,,0.000003
obiter_dictum.n.02,,,0.000007
obiter_dictum.n.01,,,0.000006
mention.n.01,,,0.000004
allusion.n.01,,,0.000004
retrospection.n.01,,,0.000003
name-dropping.n.01,,,0.000004
observation.n.03,,,0.000007
parkinson's_law.n.02,,,0.000004
parkinson's_law.n.01,,,0.000004
rib.n.04,,,0.000009
wisecrack.n.01,,,0.000015
shot.n.09,,,0.000017
cheap_shot.n.01,,,0.000003
conversation_stopper.n.01,,,0.000005
rhetorical_question.n.01,,,0.000005
misstatement.n.01,,,0.000003
restatement.n.01,,,0.000004
mythologization.n.01,,,0.000003
error.n.07,,,0.000005
corrigendum.n.01,,,0.000003
misprint.n.01,,,0.000014
malapropism.n.01,,,0.000006
slip_of_the_tongue.n.01,,,0.000008
spoonerism.n.01,,,0.000004
condition.n.07,,,0.000008
working_agreement.n.01,,,0.000005
gentlemen's_agreement.n.01,,,0.000005
written_agreement.n.01,,,0.000005
submission.n.06,,,0.000004
submission.n.05,,,0.000004
covenant.n.01,,,0.00001
entente.n.02,,,0.000005
oral_contract.n.01,,,0.000004
indenture.n.03,,,0.000004
indenture.n.02,,,0.000004
obligation.n.05,,,0.000003
debt.n.03,,,0.000004
treaty.n.01,,,0.000006
alliance.n.04,,,0.000003
commercial_treaty.n.01,,,0.000005
peace.n.05,,,0.000006
peace_of_westphalia.n.01,,,0.000004
convention.n.03,,,0.000004
chemical_weapons_convention.n.01,,,0.000007
geneva_convention.n.01,,,0.000006
lateran_treaty.n.01,,,0.000004
north_atlantic_treaty.n.01,,,0.000003
salt_ii.n.01,,,0.000002
elevation.n.01,,,0.000017
treaty_of_versailles.n.01,,,0.000005
sentimentalism.n.01,,,0.000004
treacle.n.02,,,0.000008
gaiety.n.02,,,0.000006
jeu_d'esprit.n.01,,,0.000005
bon_mot.n.01,,,0.000011
esprit_de_l'escalier.n.01,,,0.000003
pungency.n.01,,,0.000007
sarcasm.n.01,,,0.000009
repartee.n.01,,,0.000003
banter.n.01,,,0.000013
badinage.n.01,,,0.000003
persiflage.n.01,,,0.000003
punch_line.n.01,,,0.00001
belly_laugh.n.02,,,0.000038
slapper.n.01,,,0.000007
dirty_joke.n.01,,,0.000006
ethnic_joke.n.01,,,0.000003
funny_story.n.01,,,0.000005
in-joke.n.01,,,0.000003
one-liner.n.01,,,0.000006
shaggy_dog_story.n.01,,,0.000007
sick_joke.n.01,,,0.000003
sight_gag.n.01,,,0.000005
caricature.n.01,,,0.000005
parody.n.01,,,0.000033
clement_xiv.n.01,,,0.000011
fun.n.02,,,0.000008
jocosity.n.01,,,0.000004
waggery.n.01,,,0.000009
drollery.n.01,,,0.000011
pun.n.01,,,0.000014
ethical_motive.n.01,,,0.000005
ribaldry.n.01,,,0.000003
topper.n.04,,,0.000005
opinion.n.02,,,0.000003
adverse_opinion.n.01,,,0.000004
divination.n.01,,,0.000004
side.n.10,,,0.000009
approximation.n.03,,,0.000004
estimate.n.04,,,0.000005
question.n.02,,,0.000005
problem.n.02,,,0.000003
question_of_fact.n.01,,,0.000005
question_of_law.n.01,,,0.000004
case.n.08,,,0.000004
homework_problem.n.01,,,0.000006
riddle.n.01,,,0.000014
poser.n.03,,,0.000014
gordian_knot.n.01,,,0.000006
crossword_puzzle.n.01,,,0.000009
koan.n.01,,,0.000007
sudoku.n.01,,,0.000004
word_square.n.01,,,0.000007
pons_asinorum.n.01,,,0.000003
rebus.n.01,,,0.000006
direction.n.06,,,0.000006
misdirection.n.02,,,0.000004
address.n.06,,,0.000005
return_address.n.01,,,0.000004
markup.n.02,,,0.000005
markup_language.n.01,,,0.000005
standard_generalized_markup_language.n.01,,,0.000006
hypertext_markup_language.n.01,,,0.000009
toponymy.n.01,,,0.000003
prescription.n.01,,,0.000005
rule.n.08,,,0.000004
stage_direction.n.01,,,0.000004
style.n.06,,,0.000005
religious_doctrine.n.01,,,0.000009
ahimsa.n.01,,,0.000005
dogma.n.01,,,0.000008
ecumenism.n.02,,,0.000008
immaculate_conception.n.02,,,0.000005
incarnation.n.02,,,0.000003
nicene_creed.n.01,,,0.000006
real_presence.n.01,,,0.000003
starting_signal.n.01,,,0.000005
storm_signal.n.01,,,0.000006
weatherman.n.01,,,0.000006
storm_cone.n.01,,,0.000006
tickler.n.01,,,0.000011
ticktack.n.01,,,0.000009
time_signal.n.01,,,0.000005
sign.n.02,,,0.000005
show_bill.n.01,,,0.000015
flash_card.n.01,,,0.000007
street_sign.n.01,,,0.000004
address.n.05,,,0.000004
fingerpost.n.01,,,0.000005
mark.n.06,,,0.000009
demerit.n.01,,,0.000003
dog-ear.n.01,,,0.000004
bar_sinister.n.02,,,0.000007
earmark.n.01,,,0.000003
brand.n.03,,,0.000004
cloven_hoof.n.01,,,0.000005
type.n.05,,,0.000005
postage.n.02,,,0.000007
trading_stamp.n.01,,,0.000005
animal_communication.n.01,,,0.000004
birdcall.n.01,,,0.000016
bell-like_call.n.01,,,0.000008
two-note_call.n.01,,,0.000005
indication.n.01,,,0.000004
indication.n.03,,,0.000004
contraindication.n.01,,,0.000004
symptom.n.02,,,0.000004
signalization.n.01,,,0.000005
pointing_out.n.01,,,0.000004
manifestation.n.02,,,0.000004
mark.n.04,,,0.000006
mintmark.n.01,,,0.000005
stroke.n.10,,,0.000004
downstroke.n.01,,,0.000004
upstroke.n.01,,,0.000004
flick.n.02,,,0.000003
hoofprint.n.01,,,0.00001
line.n.02,,,0.000005
dotted_line.n.01,,,0.000003
ascender.n.03,,,0.000006
bar_line.n.01,,,0.000003
descender.n.03,,,0.000004
squiggle.n.01,,,0.000012
spectrum_line.n.01,,,0.000004
trend_line.n.01,,,0.000003
underscore.n.01,,,0.000007
contour.n.01,,,0.000006
isometric_line.n.01,,,0.000006
thalweg.n.02,,,0.000008
graduation.n.03,,,0.000006
hair_stroke.n.01,,,0.000003
glimpse.n.03,,,0.000003
harbinger.n.01,,,0.000008
hint.n.02,,,0.000007
smoke.n.03,,,0.000004
air_alert.n.03,,,0.000004
alarm.n.03,,,0.000013
burglar_alarm.n.01,,,0.000004
distress_signal.n.01,,,0.000006
sos.n.01,,,0.000005
mayday.n.01,,,0.000004
all_clear.n.01,,,0.000003
bugle_call.n.01,,,0.000006
recall.n.03,,,0.000003
taps.n.01,,,0.000008
curfew.n.02,,,0.000005
reveille.n.01,,,0.000007
retreat.n.04,,,0.000004
retreat.n.03,,,0.000004
drumbeat.n.02,,,0.000007
tattle.n.01,,,0.000011
telegraphic_signal.n.01,,,0.000007
dot.n.03,,,0.000012
dash.n.05,,,0.000018
whistle.n.02,,,0.000011
high_sign.n.01,,,0.000005
nose.n.05,,,0.000003
numeral.n.01,,,0.000006
arabic_numeral.n.01,,,0.000008
roman_numeral.n.01,,,0.000006
symbolism.n.01,,,0.000003
crossbones.n.01,,,0.000004
horn_of_plenty.n.01,,,0.000007
death's_head.n.01,,,0.000004
lingam.n.01,,,0.000003
notation.n.01,,,0.000004
mathematical_notation.n.01,,,0.000005
numeration_system.n.01,,,0.00001
oriflamme.n.01,,,0.000007
positional_notation.n.01,,,0.000005
pound.n.12,,,0.000016
binary_notation.n.01,,,0.000004
binary_numeration_system.n.01,,,0.000005
octal_numeration_system.n.01,,,0.000005
decimal_notation.n.01,,,0.000004
octal_notation.n.01,,,0.000004
algorism.n.01,,,0.000005
decimal_numeration_system.n.01,,,0.000008
duodecimal_notation.n.01,,,0.000004
duodecimal_number_system.n.01,,,0.000005
hexadecimal_notation.n.01,,,0.000004
hexadecimal_number_system.n.01,,,0.000006
sign.n.11,,,0.000005
equal_sign.n.01,,,0.000004
plus_sign.n.01,,,0.000006
minus_sign.n.01,,,0.000004
radical_sign.n.01,,,0.000004
decimal_point.n.01,,,0.000011
exponent.n.03,,,0.000006
logarithm.n.01,,,0.000006
antilogarithm.n.01,,,0.000005
common_logarithm.n.01,,,0.000004
natural_logarithm.n.01,,,0.000004
mantissa.n.01,,,0.000008
characteristic.n.03,,,0.000003
fixed-point_notation.n.01,,,0.000007
floating-point_notation.n.01,,,0.000006
infix_notation.n.01,,,0.000004
parenthesis-free_notation.n.01,,,0.000004
prefix_notation.n.01,,,0.000007
postfix_notation.n.01,,,0.000007
musical_notation.n.01,,,0.000004
lead_sheet.n.01,,,0.000005
piano_music.n.01,,,0.000003
score.n.02,,,0.000005
obbligato.n.02,,,0.000006
sheet_music.n.01,,,0.000004
tablature.n.01,,,0.000004
choreography.n.03,,,0.000004
chemical_notation.n.01,,,0.000004
formula.n.04,,,0.000006
molecular_formula.n.01,,,0.000003
structural_formula.n.01,,,0.000004
empirical_formula.n.01,,,0.000004
written_symbol.n.01,,,0.000006
mark.n.10,,,0.000006
broad_arrow.n.02,,,0.000004
call_mark.n.01,,,0.000009
caret.n.01,,,0.000004
check_mark.n.01,,,0.000016
character.n.08,,,0.000008
allograph.n.01,,,0.000004
readout.n.02,,,0.000004
check_character.n.01,,,0.000004
superscript.n.01,,,0.000004
subscript.n.01,,,0.000004
ascii_character.n.01,,,0.000004
control_character.n.01,,,0.000003
backspace_character.n.01,,,0.000004
diacritical_mark.n.01,,,0.000004
ditto_mark.n.01,,,0.000006
dollar_mark.n.02,,,0.000007
dollar.n.04,,,0.000008
shaft.n.01,,,0.000004
phonogram.n.01,,,0.000004
point.n.20,,,0.000008
accent.n.05,,,0.000004
stress_mark.n.01,,,0.000003
acute_accent.n.01,,,0.000006
grave_accent.n.01,,,0.000004
breve.n.01,,,0.000005
cedilla.n.01,,,0.000008
circumflex.n.01,,,0.000003
hacek.n.01,,,0.000011
macron.n.01,,,0.000005
tilde.n.01,,,0.000003
umlaut.n.01,,,0.000008
ligature.n.02,,,0.000003
monogram.n.01,,,0.000005
capital.n.04,,,0.000014
small_letter.n.01,,,0.000007
small_capital.n.01,,,0.000008
type.n.04,,,0.000005
type_family.n.01,,,0.000003
font.n.01,,,0.000019
texas_snowbell.n.01,,,0.000017
unicameral_script.n.01,,,0.000006
bicameral_script.n.01,,,0.000004
typewriter_font.n.01,,,0.000006
proportional_font.n.01,,,0.000004
font_cartridge.n.01,,,0.00001
gothic.n.02,,,0.000007
modern.n.02,,,0.00001
italian.n.01,,,0.000009
old_style.n.01,,,0.000005
boldface.n.01,,,0.000005
italic.n.03,,,0.000004
roman.n.03,,,0.000011
screen_font.n.01,,,0.000005
sans_serif.n.01,,,0.000005
serif.n.01,,,0.000008
percent_sign.n.01,,,0.000007
asterisk.n.01,,,0.000009
dagger.n.02,,,0.000012
double_dagger.n.01,,,0.000009
letter.n.02,,,0.000008
ascender.n.02,,,0.000006
descender.n.02,,,0.000004
digraph.n.01,,,0.000006
initial.n.01,,,0.000004
a.n.06,,,0.000007
b.n.06,,,0.000007
c.n.11,,,0.000006
d.n.03,,,0.00001
e.n.05,,,0.000004
f.n.04,,,0.000008
g.n.09,,,0.000008
h.n.04,,,0.000013
i.n.03,,,0.000004
j.n.02,,,0.000008
k.n.06,,,0.000007
l.n.04,,,0.000012
m.n.06,,,0.000005
n.n.05,,,0.000008
o.n.02,,,0.000008
oslo.n.01,,,0.000008
p.n.02,,,0.000014
q.n.01,,,0.000004
r.n.03,,,0.000013
s.n.05,,,0.000008
t.n.04,,,0.000009
u.n.03,,,0.000004
v.n.04,,,0.000009
w.n.04,,,0.000006
x.n.02,,,0.000008
y.n.02,,,0.000013
z.n.02,,,0.000026
alpha.n.01,,,0.000007
gamma.n.01,,,0.000005
delta.n.03,,,0.000005
epsilon.n.01,,,0.000005
zeta.n.01,,,0.000005
eta.n.02,,,0.000004
theta.n.01,,,0.000005
iota.n.02,,,0.000003
kappa.n.01,,,0.00001
lambda.n.01,,,0.000005
mu.n.01,,,0.000006
nu.n.01,,,0.000004
xi.n.02,,,0.000006
omicron.n.01,,,0.000005
pi.n.04,,,0.000004
rho.n.01,,,0.000007
sigma.n.01,,,0.000003
tau.n.01,,,0.000008
upsilon.n.01,,,0.000004
phi.n.01,,,0.000003
chi.n.02,,,0.000009
psi.n.02,,,0.000003
omega.n.02,,,0.000004
aleph.n.01,,,0.000007
beth.n.01,,,0.000003
gimel.n.01,,,0.000005
daleth.n.01,,,0.000007
he.n.02,,,0.000004
waw.n.01,,,0.000005
zayin.n.01,,,0.000009
heth.n.01,,,0.000003
teth.n.01,,,0.000003
yodh.n.01,,,0.000003
kaph.n.01,,,0.00001
lamedh.n.01,,,0.000005
mem.n.01,,,0.000007
nun.n.03,,,0.000004
samekh.n.01,,,0.000004
lapp.n.01,,,0.000013
ayin.n.01,,,0.000011
pe.n.01,,,0.00001
sadhe.n.01,,,0.000003
qoph.n.01,,,0.000004
resh.n.01,,,0.000005
shin.n.03,,,0.000005
taw.n.01,,,0.000007
space.n.05,,,0.000005
polyphone.n.01,,,0.000009
block_letter.n.01,,,0.000009
scarlet_letter.n.01,,,0.000005
phonetic_symbol.n.01,,,0.000004
mathematical_symbol.n.01,,,0.000004
rune.n.01,,,0.000005
thorn.n.03,,,0.000004
pictograph.n.01,,,0.000004
ideogram.n.01,,,0.000005
logogram.n.01,,,0.000006
radical.n.05,,,0.000004
stenograph.n.01,,,0.000004
punctuation.n.02,,,0.000006
punctuation.n.01,,,0.000004
ampersand.n.01,,,0.000005
apostrophe.n.02,,,0.000004
brace.n.04,,,0.000004
bracket.n.03,,,0.000009
bracket.n.02,,,0.000009
colon.n.05,,,0.000007
comma.n.01,,,0.000006
exclamation_mark.n.01,,,0.000006
hyphen.n.01,,,0.000011
period.n.07,,,0.000012
suspension_point.n.01,,,0.000003
question_mark.n.01,,,0.000006
quotation_mark.n.01,,,0.000014
single_quote.n.01,,,0.000005
double_quotes.n.01,,,0.000003
scare_quote.n.01,,,0.000003
semicolon.n.01,,,0.000004
solidus.n.02,,,0.000022
swung_dash.n.01,,,0.000003
company_name.n.01,,,0.000003
domain_name.n.01,,,0.000004
label.n.02,,,0.000007
trademark.n.02,,,0.000004
stamp.n.03,,,0.000007
imprint.n.04,,,0.000007
imprint.n.03,,,0.000004
revenue_stamp.n.01,,,0.000008
seal.n.05,,,0.000006
white_feather.n.01,,,0.000003
scale.n.06,,,0.000006
flourish.n.05,,,0.00001
glissando.n.01,,,0.000004
swoop.n.01,,,0.000007
gamut.n.02,,,0.000003
roulade.n.02,,,0.000005
tonic.n.03,,,0.000006
supertonic.n.01,,,0.000004
mediant.n.01,,,0.000003
subdominant.n.01,,,0.000003
dominant.n.01,,,0.000004
submediant.n.01,,,0.000004
subtonic.n.01,,,0.000005
interval.n.04,,,0.000006
tone.n.09,,,0.000008
semitone.n.01,,,0.000008
quarter_tone.n.01,,,0.000007
octave.n.02,,,0.00001
third.n.04,,,0.000005
fourth.n.03,,,0.000005
fifth.n.04,,,0.000004
sixth.n.03,,,0.000005
seventh.n.03,,,0.000004
trill.n.01,,,0.00001
diatonic_scale.n.01,,,0.000002
ecclesiastical_mode.n.01,,,0.000007
greek_mode.n.01,,,0.000004
major_scale.n.01,,,0.000005
minor_scale.n.01,,,0.000005
chromatic_scale.n.01,,,0.000004
gapped_scale.n.01,,,0.000004
pentatonic_scale.n.01,,,0.000008
mode.n.05,,,0.000005
staff.n.06,,,0.00001
staff_line.n.01,,,0.000004
space.n.08,,,0.000003
ledger_line.n.01,,,0.000006
clef.n.01,,,0.000005
treble_clef.n.01,,,0.00001
bass_clef.n.01,,,0.000008
sea_bass.n.01,,,0.000008
alto_clef.n.01,,,0.000008
c_clef.n.01,,,0.000007
soprano_clef.n.01,,,0.000005
tenor_clef.n.01,,,0.000007
key_signature.n.01,,,0.000004
key.n.04,,,0.000007
atonality.n.01,,,0.000005
major_key.n.01,,,0.000007
minor_key.n.01,,,0.000008
tonic_key.n.01,,,0.000007
time_signature.n.01,,,0.000006
measure.n.07,,,0.000005
double_bar.n.01,,,0.000003
alla_breve.n.01,,,0.000009
rest.n.07,,,0.000003
note.n.03,,,0.000006
slur.n.01,,,0.000003
tie.n.07,,,0.000004
c.n.10,,,0.000004
c_major.n.01,,,0.000006
sharp.n.01,,,0.000003
double_sharp.n.01,,,0.000003
flat.n.03,,,0.000005
double_flat.n.01,,,0.000004
natural.n.02,,,0.000004
accidental.n.01,,,0.000003
fermata.n.01,,,0.000004
solmization.n.01,,,0.000007
tonic_solfa.n.01,,,0.000006
solfa_syllable.n.01,,,0.000003
do.n.02,,,0.000015
re.n.03,,,0.000008
mi.n.08,,,0.000004
fa.n.01,,,0.000006
sol.n.03,,,0.000008
la.n.03,,,0.000008
ti.n.03,,,0.000016
segno.n.01,,,0.000005
sforzando.n.02,,,0.000004
arpeggio.n.01,,,0.000005
sforzando.n.01,,,0.000004
middle_c.n.01,,,0.000005
chord.n.02,,,0.000003
common_chord.n.01,,,0.000006
seventh_chord.n.01,,,0.000007
passing_note.n.01,,,0.000006
whole_note.n.01,,,0.000006
whole_rest.n.01,,,0.000003
half_note.n.01,,,0.000006
half_rest.n.01,,,0.000003
quarter_note.n.01,,,0.000007
quarter_rest.n.01,,,0.000003
eighth_note.n.01,,,0.000006
sixteenth_note.n.01,,,0.000008
thirty-second_note.n.01,,,0.000011
sixty-fourth_note.n.01,,,0.00001
grace_note.n.01,,,0.000007
singing_voice.n.01,,,0.000003
bass.n.06,,,0.000008
basso_profundo.n.01,,,0.000005
baritone.n.02,,,0.000003
countertenor.n.02,,,0.000005
contralto.n.02,,,0.000006
mezzo-soprano.n.02,,,0.000006
soprano.n.02,,,0.000006
visual_communication.n.01,,,0.000004
visual_signal.n.01,,,0.000004
watch_fire.n.01,,,0.000004
light.n.14,,,0.000003
traffic_light.n.01,,,0.000006
green_light.n.01,,,0.000007
red_light.n.02,,,0.000003
red_light.n.01,,,0.000003
idiot_light.n.01,,,0.000003
yellow_light.n.01,,,0.000003
flare.n.03,,,0.000007
flag.n.04,,,0.000005
pennant.n.02,,,0.000003
code_flag.n.01,,,0.000008
blue_peter.n.01,,,0.000009
sign_language.n.01,,,0.000005
finger_spelling.n.01,,,0.000008
asl.n.01,,,0.000005
sign.n.09,,,0.000005
gesticulation.n.01,,,0.000004
body_language.n.01,,,0.000003
beck.n.01,,,0.000004
facial_expression.n.01,,,0.000008
gape.n.01,,,0.000003
rictus.n.01,,,0.000004
pout.n.01,,,0.000014
frown.n.01,,,0.000012
simper.n.01,,,0.000008
laugh.n.02,,,0.000005
smirk.n.01,,,0.00001
snarl.n.02,,,0.000008
straight_face.n.01,,,0.000003
wink.n.02,,,0.000011
wince.n.01,,,0.000008
demonstration.n.05,,,0.000003
display.n.01,,,0.000008
eye_contact.n.01,,,0.000003
big_stick.n.01,,,0.00001
gaudery.n.01,,,0.000005
gaudy.n.01,,,0.000007
expression.n.02,,,0.000009
exemplification.n.01,,,0.000004
emblem.n.02,,,0.000005
cupid.n.02,,,0.00001
dove.n.05,,,0.000006
eagle.n.04,,,0.00001
elephant.n.02,,,0.000011
fasces.n.01,,,0.000006
national_flag.n.01,,,0.000005
hammer_and_sickle.n.01,,,0.000006
red_flag.n.02,,,0.000004
star_of_david.n.01,,,0.000013
badge.n.01,,,0.000007
merit_badge.n.01,,,0.000003
insignia.n.01,,,0.000007
agnus_dei.n.01,,,0.00001
maple-leaf.n.01,,,0.000004
medallion.n.03,,,0.000005
spread_eagle.n.01,,,0.000003
swastika.n.01,,,0.000009
mantle.n.01,,,0.000003
british_crown.n.01,,,0.000004
caduceus.n.01,,,0.000006
insignia_of_rank.n.01,,,0.000004
shoulder_flash.n.01,,,0.000009
service_stripe.n.01,,,0.000009
identification.n.02,,,0.000005
positive_identification.n.01,,,0.000004
negative_identification.n.01,,,0.000004
facial_profiling.n.01,,,0.000003
fingerprint.n.02,,,0.000006
linguistic_profiling.n.01,,,0.000003
profiling.n.01,,,0.000003
green_card.n.01,,,0.000006
id.n.02,,,0.000007
personal_identification_number.n.01,,,0.000012
projection.n.02,,,0.000004
display.n.05,,,0.000004
acting_out.n.02,,,0.000003
array.n.02,,,0.000004
screening.n.01,,,0.000007
preview.n.02,,,0.000004
preview.n.01,,,0.000008
sneak_preview.n.01,,,0.000003
sight.n.02,,,0.000005
spectacle.n.01,,,0.000004
ostentation.n.01,,,0.000006
bravado.n.01,,,0.000004
exhibitionism.n.01,,,0.000004
ritz.n.02,,,0.000004
splurge.n.01,,,0.000003
pedantry.n.01,,,0.000003
flourish.n.04,,,0.000007
flourish.n.03,,,0.000005
flourish.n.01,,,0.000005
flourish.n.02,,,0.000005
paraph.n.01,,,0.000005
flaunt.n.01,,,0.000005
presentation.n.03,,,0.000003
unveiling.n.01,,,0.000004
act.n.04,,,0.000017
show-stopper.n.01,,,0.000008
benefit.n.03,,,0.000005
benefit_concert.n.01,,,0.000008
rock_concert.n.01,,,0.000009
pianism.n.01,,,0.000006
play_reading.n.01,,,0.000003
premiere.n.01,,,0.000003
recital.n.02,,,0.000005
rendition.n.01,,,0.000005
song_and_dance.n.01,,,0.000003
theatrical_performance.n.01,,,0.000008
matinee.n.01,,,0.000004
spectacular.n.01,,,0.000005
world_premiere.n.01,,,0.000004
artificial_language.n.01,,,0.000003
antido.n.01,,,0.000003
arulo.n.01,,,0.000005
basic_english.n.01,,,0.000003
blaia_zimondal.n.01,,,0.000006
esperantido.n.01,,,0.000004
esperanto.n.01,,,0.000004
europan.n.01,,,0.000003
idiom_neutral.n.01,,,0.000004
interlingua.n.01,,,0.000003
ido.n.01,,,0.000003
latinesce.n.01,,,0.000004
latino.n.02,,,0.000004
latino_sine_flexione.n.01,,,0.000004
lingualumina.n.01,,,0.000004
lingvo_kosmopolita.n.01,,,0.000005
monario.n.01,,,0.000004
nov-esperanto.n.01,,,0.000003
novial.n.01,,,0.000004
nov-latin.n.01,,,0.000005
occidental.n.02,,,0.000003
optez.n.01,,,0.000005
pasigraphy.n.01,,,0.000004
ro.n.01,,,0.000005
romanal.n.01,,,0.000005
solresol.n.01,,,0.000005
volapuk.n.01,,,0.000004
programming_language.n.01,,,0.000003
algebraic_language.n.01,,,0.000004
algorithmic_language.n.01,,,0.000003
application-oriented_language.n.01,,,0.000004
assembly_language.n.01,,,0.000003
